id,data_criacao,tipo_chamado,dias_problema,risco_vida_humana,risco_vida_animal,bloqueio_via,urgencia
BCS-00135732,2026-01-02 17:45:44.464000+00:00,Problema com Animal Selvagem,102,Não,Não,Não,MEDIA
BCS-00135697,2026-01-02 15:44:03.850000+00:00,Problema com Animal Doméstico,102,Não,Não,Sim,MEDIA
BCS-00135734,2026-01-02 17:59:05.366000+00:00,Problema com Animal Doméstico,102,Sim,Não,Não,ALTA
BCS-00135738,2026-01-02 18:54:54.268704+00:00,Luz Queimada Poste,102,Sim,Não,Sim,URGENTE
BCS-00135743,2026-01-02 20:02:00.763336+00:00,Remoção de Árvore ou Tocos,102,Não,Sim,Sim,URGENTE
BCS-00135757,2026-01-02 21:47:23.282000+00:00,Problema com Animal Doméstico,102,Não,Sim,Não,URGENTE
BCS-00135781,2026-01-03 09:22:47.015000+00:00,Outros Problemas com Postes,101,Não,Não,Sim,ALTA
BCS-00135788,2026-01-03 10:14:56.509000+00:00,Problema com Animal Doméstico,101,Não,Sim,Não,ALTA
BCS-00135789,2026-01-03 10:37:59.345248+00:00,Árvore ou Galhos Caídos,101,Sim,Sim,Sim,URGENTE
BCS-00135815,2026-01-03 12:40:07.155000+00:00,Animal Perdido,101,Não,Não,Não,MEDIA
BCS-00135824,2026-01-03 13:21:01.757000+00:00,Problema com Animal Selvagem,101,Não,Não,Sim,ALTA
BCS-00135836,2026-01-03 14:39:51.130797+00:00,Luz Queimada Poste,101,Não,Não,Sim,URGENTE
BCS-00135863,2026-01-03 16:06:46.044000+00:00,Animal Perdido,101,Sim,Não,Não,URGENTE
BCS-00135865,2026-01-03 16:20:37.160000+00:00,Problema com Animal Doméstico,101,Sim,Sim,Sim,URGENTE
BCS-00135910,2026-01-03 19:21:26.203230+00:00,Problema com Animal Doméstico,101,Sim,Sim,Não,URGENTE
BCS-00135918,2026-01-03 21:14:33.096553+00:00,Luz Queimada Poste,101,Não,Sim,Não,ALTA
BCS-00135873,2026-01-03 16:43:22.248000+00:00,Poste caido,101,Não,Sim,Sim,URGENTE
BCS-00135875,2026-01-03 16:48:01.247063+00:00,Luz Queimada Poste,101,Não,Não,Sim,URGENTE
BCS-00135878,2026-01-03 16:51:41.802872+00:00,Problema com Animal Doméstico,101,Não,Sim,Sim,URGENTE
BCS-00135890,2026-01-03 17:34:25.613944+00:00,Luz Queimada Poste,101,Não,Não,Não,MEDIA
BCS-00135927,2026-01-03 22:58:36.218000+00:00,Problema com Animal Doméstico,101,Não,Sim,Sim,URGENTE
BCS-00135929,2026-01-03 23:59:35.430758+00:00,Problema com Animal Doméstico,101,Não,Não,Sim,URGENTE
BCS-00135932,2026-01-04 07:22:24.644285+00:00,Luz Queimada Poste,100,Não,Sim,Não,URGENTE
BCS-00135933,2026-01-04 07:24:40.085695+00:00,Luz Queimada Poste,100,Não,Sim,Não,ALTA
BCS-00135935,2026-01-04 07:43:05.892000+00:00,Problema com Animal Doméstico,100,Não,Sim,Não,ALTA
BCS-00135564,2026-01-02 13:32:50.580304+00:00,Problema com Animal Doméstico,102,Sim,Não,Não,URGENTE
BCS-00135953,2026-01-04 10:39:10.679639+00:00,Problema com Animal Doméstico,100,Não,Sim,Sim,URGENTE
BCS-00135965,2026-01-04 11:59:47.106000+00:00,Árvore ou Galhos Caídos,100,Não,Sim,Sim,URGENTE
BCS-00135976,2026-01-04 13:44:44.308000+00:00,Problema com Animal Selvagem,100,Não,Sim,Sim,URGENTE
BCS-00136092,2026-01-05 08:57:59.755781+00:00,Problema com Animal Doméstico,99,Sim,Sim,Não,URGENTE
BCS-00136039,2026-01-04 22:37:13.392000+00:00,Problema com Animal Doméstico,100,Não,Não,Sim,URGENTE
BCS-00136044,2026-01-04 23:41:16.910000+00:00,Animal Perdido,100,Sim,Sim,Não,URGENTE
BCS-00136049,2026-01-05 06:04:28.084000+00:00,Problema com Animal Doméstico,99,Sim,Não,Não,URGENTE
BCS-00136053,2026-01-05 06:59:31.084780+00:00,Problema com Animal Selvagem,99,Não,Não,Não,ALTA
BCS-00136054,2026-01-05 07:13:13.106491+00:00,Luz Queimada Poste,99,Sim,Não,Não,URGENTE
BCS-00136059,2026-01-05 07:36:03.098000+00:00,Problema com Animal Selvagem,99,Sim,Sim,Não,URGENTE
BCS-00135606,2026-01-02 14:20:57.199000+00:00,Problema com Animal Doméstico,102,Sim,Não,Não,URGENTE
BCS-00136089,2026-01-05 08:49:17.830000+00:00,Luz Queimada Poste,99,Não,Sim,Sim,URGENTE
BCS-00136088,2026-01-05 08:49:34.613000+00:00,Remoção de Árvore ou Tocos,99,Não,Sim,Não,MEDIA
BCS-00136148,2026-01-05 09:54:20.401549+00:00,Luz Queimada Poste,99,Sim,Sim,Não,URGENTE
BCS-00136423,2026-01-05 13:41:48.063000+00:00,Solicitação de Poda,99,Sim,Sim,Sim,URGENTE
BCS-00136312,2026-01-05 12:03:09.401354+00:00,Problema com Animal Doméstico,99,Sim,Sim,Sim,URGENTE
BCS-00136350,2026-01-05 12:34:24.353866+00:00,Solicitação de Poda,99,Não,Sim,Sim,URGENTE
BCS-00136373,2026-01-05 12:53:53.699000+00:00,Problema com Animal Doméstico,99,Não,Sim,Sim,URGENTE
BCS-00136261,2026-01-05 11:12:10.998000+00:00,Problema com Animal Doméstico,99,Sim,Sim,Sim,URGENTE
BCS-00136431,2026-01-05 13:48:07.736766+00:00,Solicitação de Poda,99,Não,Não,Sim,URGENTE
BCS-00136440,2026-01-05 13:54:55.377000+00:00,Problema com Animal Selvagem,99,Não,Não,Sim,URGENTE
BCS-00136456,2026-01-05 14:14:28.678000+00:00,Árvore ou Galhos Caídos,99,Sim,Sim,Sim,URGENTE
BCS-00136678,2026-01-06 08:18:42.917334+00:00,Luz Queimada Poste,98,Não,Sim,Não,ALTA
BCS-00136586,2026-01-05 16:04:48.470847+00:00,Luz Queimada Poste,99,Sim,Não,Sim,URGENTE
BCS-00136475,2026-01-05 14:36:04.920000+00:00,Outros Problemas com Postes,99,Não,Não,Sim,URGENTE
BCS-00136495,2026-01-05 14:51:41.685000+00:00,Solicitação de Poda,99,Sim,Não,Não,URGENTE
BCS-00136512,2026-01-05 15:01:51.773000+00:00,Luz Queimada Poste,99,Sim,Não,Não,URGENTE
BCS-00136603,2026-01-05 16:30:15.292000+00:00,Problema com Animal Doméstico,99,Sim,Não,Sim,URGENTE
BCS-00136612,2026-01-05 16:50:29.572000+00:00,Outros Problemas com Postes,99,Sim,Sim,Não,URGENTE
BCS-00136619,2026-01-05 17:10:42.226000+00:00,Poste caido,99,Sim,Não,Sim,URGENTE
BCS-00136618,2026-01-05 17:12:42.257000+00:00,Luz Queimada Poste,99,Sim,Sim,Não,URGENTE
BCS-00136620,2026-01-05 17:20:31.794457+00:00,Luz Queimada Poste,99,Sim,Sim,Sim,URGENTE
BCS-00136624,2026-01-05 17:26:39.509396+00:00,Poste caido,99,Sim,Não,Não,URGENTE
BCS-00136626,2026-01-05 17:30:43.860000+00:00,Poste caido,99,Sim,Sim,Não,URGENTE
BCS-00136627,2026-01-05 17:40:28.193000+00:00,Luz Queimada Poste,99,Sim,Não,Sim,URGENTE
BCS-00136628,2026-01-05 17:47:53.393641+00:00,Luz Queimada Poste,99,Sim,Não,Sim,URGENTE
BCS-00136632,2026-01-05 18:24:37.381000+00:00,Luz Queimada Poste,99,Sim,Não,Não,URGENTE
BCS-00136634,2026-01-05 18:57:20.671568+00:00,Luz Queimada Poste,99,Sim,Sim,Sim,URGENTE
BCS-00136647,2026-01-05 21:14:15.536126+00:00,Luz Queimada Poste,99,Sim,Sim,Sim,URGENTE
BCS-00136703,2026-01-06 09:16:30.062000+00:00,Outros Problemas com Postes,98,Não,Sim,Não,URGENTE
BCS-00136650,2026-01-05 21:38:13.552130+00:00,Luz Queimada Poste,99,Não,Sim,Sim,URGENTE
BCS-00136657,2026-01-06 03:51:27.200000+00:00,Poste caido,98,Sim,Sim,Não,URGENTE
BCS-00136661,2026-01-06 06:32:42.165280+00:00,Luz Queimada Poste,98,Sim,Sim,Sim,URGENTE
BCS-00136662,2026-01-06 06:38:03.767201+00:00,Árvore ou Galhos Caídos,98,Não,Sim,Não,ALTA
BCS-00136666,2026-01-06 06:52:02.260353+00:00,Luz Queimada Poste,98,Sim,Não,Não,URGENTE
BCS-00136805,2026-01-06 11:21:00.921000+00:00,Solicitação de Poda,98,Não,Não,Não,MEDIA
BCS-00136808,2026-01-06 11:27:02.127955+00:00,Problema com Animal Doméstico,98,Sim,Não,Sim,URGENTE
BCS-00137002,2026-01-06 14:38:13.916000+00:00,Luz Queimada Poste,98,Sim,Sim,Não,URGENTE
BCS-00137039,2026-01-06 15:12:35.341000+00:00,Luz Queimada Poste,98,Não,Não,Sim,URGENTE
BCS-00136931,2026-01-06 13:23:09.688936+00:00,Árvore ou Galhos Caídos,98,Sim,Sim,Sim,URGENTE
BCS-00137150,2026-01-06 17:51:26.597763+00:00,Luz Queimada Poste,98,Sim,Sim,Sim,URGENTE
BCS-00137094,2026-01-06 16:14:31.034000+00:00,Animal Perdido,98,Sim,Sim,Não,URGENTE
BCS-00137097,2026-01-06 16:23:29.867040+00:00,Problema com Animal Doméstico,98,Sim,Não,Não,URGENTE
BCS-00137050,2026-01-06 15:23:11.602543+00:00,Luz Queimada Poste,98,Não,Sim,Não,ALTA
BCS-00137153,2026-01-06 18:19:25.323000+00:00,Problema com Animal Doméstico,98,Não,Sim,Sim,URGENTE
BCS-00172571,2026-03-08 07:13:33.275000+00:00,Problema com Animal Doméstico,37,Não,Sim,Sim,URGENTE
BCS-00137160,2026-01-06 18:43:13.976000+00:00,Problema com Animal Doméstico,98,Não,Não,Sim,ALTA
BCS-00137161,2026-01-06 18:43:17.665000+00:00,Problema com Animal Doméstico,98,Sim,Sim,Sim,URGENTE
BCS-00137162,2026-01-06 18:44:54.838000+00:00,Luz Queimada Poste,98,Sim,Não,Sim,URGENTE
BCS-00137166,2026-01-06 19:15:33.180000+00:00,Luz Queimada Poste,98,Não,Sim,Não,URGENTE
BCS-00137108,2026-01-06 16:29:54.784000+00:00,Problema com Animal Doméstico,98,Não,Sim,Sim,URGENTE
BCS-00137269,2026-01-07 09:42:06.536514+00:00,Problema com Animal Doméstico,97,Não,Não,Não,MEDIA
BCS-00137280,2026-01-07 09:51:28.186000+00:00,Luz Queimada Poste,97,Sim,Sim,Não,URGENTE
BCS-00137186,2026-01-06 22:10:42.786000+00:00,Problema com Animal Doméstico,98,Sim,Não,Sim,URGENTE
BCS-00137189,2026-01-06 23:15:54.396000+00:00,Problema com Animal Doméstico,98,Não,Não,Não,ALTA
BCS-00137192,2026-01-07 05:35:00.500331+00:00,Luz Queimada Poste,97,Não,Sim,Não,URGENTE
BCS-00137193,2026-01-07 06:23:19.166000+00:00,Outros Problemas com Postes,97,Sim,Sim,Não,URGENTE
BCS-00137194,2026-01-07 07:00:14.497702+00:00,Luz Queimada Poste,97,Sim,Sim,Sim,URGENTE
BCS-00137198,2026-01-07 07:16:13.847619+00:00,Remoção de Árvore ou Tocos,97,Sim,Não,Sim,URGENTE
BCS-00137199,2026-01-07 07:17:33.838270+00:00,Luz Queimada Poste,97,Não,Sim,Sim,URGENTE
BCS-00137200,2026-01-07 07:19:50.660977+00:00,Luz Queimada Poste,97,Não,Não,Não,ALTA
BCS-00137201,2026-01-07 07:23:25.211517+00:00,Luz Queimada Poste,97,Sim,Sim,Não,URGENTE
BCS-00137204,2026-01-07 07:33:44.247816+00:00,Árvore ou Galhos Caídos,97,Sim,Sim,Não,URGENTE
BCS-00137299,2026-01-07 10:10:13.732511+00:00,Luz Queimada Poste,97,Não,Não,Não,MEDIA
BCS-00137304,2026-01-07 10:13:25.761370+00:00,Luz Queimada Poste,97,Não,Sim,Sim,URGENTE
BCS-00137308,2026-01-07 10:15:11.246822+00:00,Luz Queimada Poste,97,Não,Não,Não,ALTA
BCS-00137229,2026-01-07 08:45:02.361000+00:00,Outros Problemas com Postes,97,Não,Sim,Sim,URGENTE
BCS-00137347,2026-01-07 10:40:00.650000+00:00,Problema com Animal Doméstico,97,Não,Não,Não,MEDIA
BCS-00137346,2026-01-07 10:48:59.722541+00:00,Luz Queimada Poste,97,Não,Sim,Não,MEDIA
BCS-00137124,2026-01-06 16:50:07.238690+00:00,Solicitação de Poda,98,Não,Não,Sim,URGENTE
BCS-00137428,2026-01-07 12:30:56.252755+00:00,Remoção de Árvore ou Tocos,97,Sim,Sim,Sim,URGENTE
BCS-00137430,2026-01-07 12:30:57.393000+00:00,Problema com Animal Doméstico,97,Sim,Não,Sim,URGENTE
BCS-00137498,2026-01-07 13:49:00.434000+00:00,Remoção de Árvore ou Tocos,97,Não,Não,Sim,URGENTE
BCS-00137525,2026-01-07 14:08:54.530000+00:00,Remoção de Árvore ou Tocos,97,Não,Não,Sim,URGENTE
BCS-00137618,2026-01-07 15:55:53.680000+00:00,Problema com Animal Selvagem,97,Sim,Sim,Sim,URGENTE
BCS-00137632,2026-01-07 16:16:13.984000+00:00,Luz Queimada Poste,97,Sim,Sim,Sim,URGENTE
BCS-00137638,2026-01-07 16:27:37.554280+00:00,Árvore ou Galhos Caídos,97,Sim,Não,Não,URGENTE
BCS-00137646,2026-01-07 16:43:28.833365+00:00,Luz Queimada Poste,97,Não,Não,Não,MEDIA
BCS-00137653,2026-01-07 16:51:21.970044+00:00,Problema com Animal Doméstico,97,Não,Sim,Não,URGENTE
BCS-00137654,2026-01-07 16:51:48.945049+00:00,Remoção de Árvore ou Tocos,97,Não,Sim,Sim,URGENTE
BCS-00137658,2026-01-07 16:59:47.334780+00:00,Luz Queimada Poste,97,Não,Sim,Não,ALTA
BCS-00137629,2026-01-07 16:09:46.962000+00:00,Problema com Animal Doméstico,97,Não,Sim,Sim,URGENTE
BCS-00137729,2026-01-07 22:24:12.264000+00:00,Luz Queimada Poste,97,Sim,Sim,Sim,URGENTE
BCS-00137730,2026-01-07 22:25:34.504147+00:00,Luz Queimada Poste,97,Sim,Não,Não,URGENTE
BCS-00137731,2026-01-07 22:28:33.271850+00:00,Problema com Animal Doméstico,97,Sim,Não,Não,URGENTE
BCS-00137732,2026-01-07 22:36:06.640000+00:00,Luz Queimada Poste,97,Sim,Sim,Não,URGENTE
BCS-00137733,2026-01-07 22:43:54.322375+00:00,Luz Queimada Poste,97,Não,Sim,Sim,URGENTE
BCS-00137734,2026-01-07 23:06:43.821300+00:00,Poste caido,97,Não,Sim,Não,ALTA
BCS-00137736,2026-01-07 23:31:20.777864+00:00,Problema com Animal Doméstico,97,Não,Não,Sim,ALTA
BCS-00137738,2026-01-08 01:11:36.938000+00:00,Problema com Animal Doméstico,97,Não,Sim,Não,URGENTE
BCS-00137739,2026-01-08 02:20:48.358290+00:00,Árvore ou Galhos Caídos,97,Sim,Não,Sim,URGENTE
BCS-00137740,2026-01-08 05:46:56.230701+00:00,Problema com Animal Selvagem,96,Não,Sim,Sim,URGENTE
BCS-00137130,2026-01-06 16:55:48.109506+00:00,Luz Queimada Poste,98,Não,Sim,Não,ALTA
BCS-00137664,2026-01-07 17:09:42.893291+00:00,Luz Queimada Poste,97,Não,Sim,Sim,URGENTE
BCS-00137666,2026-01-07 17:11:46.958000+00:00,Luz Queimada Poste,97,Não,Não,Sim,URGENTE
BCS-00137669,2026-01-07 17:22:11.490791+00:00,Luz Queimada Poste,97,Sim,Sim,Sim,URGENTE
BCS-00137676,2026-01-07 17:41:59.128636+00:00,Luz Queimada Poste,97,Não,Sim,Sim,URGENTE
BCS-00137682,2026-01-07 17:59:39.167000+00:00,Problema com Animal Selvagem,97,Sim,Sim,Sim,URGENTE
BCS-00137686,2026-01-07 18:03:24.900000+00:00,Luz Queimada Poste,97,Sim,Sim,Sim,URGENTE
BCS-00137136,2026-01-06 17:07:32.393000+00:00,Luz Queimada Poste,98,Não,Não,Não,MEDIA
BCS-00137752,2026-01-08 07:41:46.835141+00:00,Remoção de Árvore ou Tocos,96,Não,Não,Não,MEDIA
BCS-00137759,2026-01-08 08:21:24.832961+00:00,Remoção de Árvore ou Tocos,96,Não,Não,Sim,URGENTE
BCS-00137771,2026-01-08 08:38:32.522000+00:00,Poste caido,96,Sim,Sim,Não,URGENTE
BCS-00137763,2026-01-08 08:41:04.333000+00:00,Poste caido,96,Sim,Sim,Não,URGENTE
BCS-00137139,2026-01-06 17:16:37.819285+00:00,Luz Queimada Poste,98,Sim,Não,Não,URGENTE
BCS-00137141,2026-01-06 17:20:36.774789+00:00,Luz Queimada Poste,98,Não,Não,Não,MEDIA
BCS-00137143,2026-01-06 17:22:14.057281+00:00,Luz Queimada Poste,98,Sim,Não,Não,URGENTE
BCS-00137144,2026-01-06 17:23:44.600972+00:00,Luz Queimada Poste,98,Não,Sim,Sim,URGENTE
BCS-00137145,2026-01-06 17:27:17.149759+00:00,Luz Queimada Poste,98,Não,Sim,Não,MEDIA
BCS-00137149,2026-01-06 17:38:19.810000+00:00,Problema com Animal Doméstico,98,Sim,Não,Sim,URGENTE
BCS-00137691,2026-01-07 18:29:28.435000+00:00,Problema com Animal Doméstico,97,Sim,Não,Não,URGENTE
BCS-00137700,2026-01-07 18:51:30.226000+00:00,Luz Queimada Poste,97,Não,Não,Não,MEDIA
BCS-00137698,2026-01-07 18:53:20.215000+00:00,Problema com Animal Doméstico,97,Sim,Sim,Sim,URGENTE
BCS-00137701,2026-01-07 19:03:27.156711+00:00,Poste caido,97,Não,Sim,Sim,URGENTE
BCS-00137706,2026-01-07 19:24:18.240842+00:00,Luz Queimada Poste,97,Não,Não,Sim,URGENTE
BCS-00137707,2026-01-07 19:25:34.393000+00:00,Problema com Animal Doméstico,97,Sim,Sim,Não,URGENTE
BCS-00137708,2026-01-07 19:27:17.446000+00:00,Problema com Animal Doméstico,97,Sim,Sim,Não,URGENTE
BCS-00137146,2026-01-06 17:40:23.049181+00:00,Luz Queimada Poste,98,Não,Não,Sim,URGENTE
BCS-00137780,2026-01-08 08:58:32.180000+00:00,Outros Problemas com Postes,96,Sim,Não,Sim,URGENTE
BCS-00137785,2026-01-08 09:13:15.853702+00:00,Remoção de Árvore ou Tocos,96,Não,Não,Não,MEDIA
BCS-00137790,2026-01-08 09:17:42.377545+00:00,Árvore ou Galhos Caídos,96,Não,Não,Sim,URGENTE
BCS-00137833,2026-01-08 10:13:16.068730+00:00,Luz Queimada Poste,96,Não,Sim,Sim,URGENTE
BCS-00138043,2026-01-08 13:42:31.296717+00:00,Remoção de Árvore ou Tocos,96,Não,Sim,Não,ALTA
BCS-00138013,2026-01-08 13:04:10.754000+00:00,Outros Problemas com Postes,96,Sim,Sim,Sim,URGENTE
BCS-00137909,2026-01-08 11:29:53.812626+00:00,Solicitação de Poda,96,Não,Sim,Sim,URGENTE
BCS-00138207,2026-01-08 16:48:50.607717+00:00,Luz Queimada Poste,96,Não,Não,Não,ALTA
BCS-00138214,2026-01-08 16:51:35.887000+00:00,Outros Problemas com Postes,96,Não,Não,Não,MEDIA
BCS-00138231,2026-01-08 17:28:34.877812+00:00,Luz Queimada Poste,96,Não,Não,Não,MEDIA
BCS-00138248,2026-01-08 18:03:49.575000+00:00,Problema com Animal Doméstico,96,Sim,Sim,Sim,URGENTE
BCS-00138249,2026-01-08 18:06:05.958000+00:00,Luz Queimada Poste,96,Não,Não,Sim,ALTA
BCS-00138251,2026-01-08 18:13:58.477000+00:00,Luz Queimada Poste,96,Não,Sim,Não,ALTA
BCS-00138255,2026-01-08 18:20:09.090317+00:00,Luz Queimada Poste,96,Sim,Sim,Não,URGENTE
BCS-00138256,2026-01-08 18:21:12.578072+00:00,Luz Queimada Poste,96,Sim,Sim,Sim,URGENTE
BCS-00138308,2026-01-09 08:17:48.087939+00:00,Problema com Animal Doméstico,95,Sim,Sim,Sim,URGENTE
BCS-00138310,2026-01-09 08:19:38.179780+00:00,Luz Queimada Poste,95,Não,Não,Não,BAIXA
BCS-00138278,2026-01-08 20:21:52.846616+00:00,Luz Queimada Poste,96,Sim,Sim,Sim,URGENTE
BCS-00138281,2026-01-08 20:35:38.302000+00:00,Luz Queimada Poste,96,Sim,Não,Sim,URGENTE
BCS-00138168,2026-01-08 15:55:42.201698+00:00,Luz Queimada Poste,96,Sim,Sim,Sim,URGENTE
BCS-00138201,2026-01-08 16:33:18.969000+00:00,Poste caido,96,Não,Não,Não,MEDIA
BCS-00138283,2026-01-08 21:03:03.570168+00:00,Problema com Animal Doméstico,96,Não,Sim,Sim,URGENTE
BCS-00138202,2026-01-08 16:36:08.867000+00:00,Poste caido,96,Não,Não,Sim,URGENTE
BCS-00138414,2026-01-09 10:54:42.019360+00:00,Árvore ou Galhos Caídos,95,Sim,Sim,Não,URGENTE
BCS-00138345,2026-01-09 09:17:13.082000+00:00,Problema com Animal Doméstico,95,Sim,Sim,Não,URGENTE
BCS-00138285,2026-01-08 21:38:16.586974+00:00,Luz Queimada Poste,96,Sim,Não,Sim,URGENTE
BCS-00138287,2026-01-08 21:49:23.946000+00:00,Problema com Animal Doméstico,96,Não,Sim,Sim,URGENTE
BCS-00138292,2026-01-08 23:03:04.050947+00:00,Problema com Animal Doméstico,96,Não,Sim,Sim,URGENTE
BCS-00138293,2026-01-08 23:03:53.692428+00:00,Luz Queimada Poste,96,Sim,Sim,Sim,URGENTE
BCS-00138354,2026-01-09 09:40:12.971000+00:00,Problema com Animal Doméstico,95,Não,Não,Sim,ALTA
BCS-00138357,2026-01-09 09:42:24.947000+00:00,Problema com Animal Doméstico,95,Sim,Sim,Sim,URGENTE
BCS-00138364,2026-01-09 09:44:40.534000+00:00,Outros Problemas com Postes,95,Não,Não,Não,MEDIA
BCS-00138359,2026-01-09 09:45:19.419000+00:00,Luz Queimada Poste,95,Sim,Não,Não,URGENTE
BCS-00138363,2026-01-09 09:47:44.889000+00:00,Outros Problemas com Postes,95,Não,Sim,Sim,URGENTE
BCS-00138366,2026-01-09 09:51:51.491000+00:00,Outros Problemas com Postes,95,Não,Não,Sim,URGENTE
BCS-00138368,2026-01-09 09:54:35.223000+00:00,Outros Problemas com Postes,95,Sim,Não,Sim,URGENTE
BCS-00138371,2026-01-09 09:58:14.918000+00:00,Outros Problemas com Postes,95,Não,Não,Não,ALTA
BCS-00138424,2026-01-09 11:05:09.845284+00:00,Problema com Animal Doméstico,95,Não,Sim,Não,ALTA
BCS-00138439,2026-01-09 11:22:17.684264+00:00,Remoção de Árvore ou Tocos,95,Sim,Não,Não,URGENTE
BCS-00138502,2026-01-09 12:14:59.973444+00:00,Problema com Animal Doméstico,95,Sim,Sim,Sim,URGENTE
BCS-00138531,2026-01-09 12:48:36.801000+00:00,Luz Queimada Poste,95,Não,Sim,Não,ALTA
BCS-00138537,2026-01-09 12:59:49.317000+00:00,Problema com Animal Doméstico,95,Não,Sim,Sim,URGENTE
BCS-00138538,2026-01-09 13:06:27.580507+00:00,Solicitação de Poda,95,Sim,Não,Não,URGENTE
BCS-00138694,2026-01-09 16:22:52.972000+00:00,Outros Problemas com Postes,95,Não,Sim,Sim,URGENTE
BCS-00138701,2026-01-09 16:45:47.648247+00:00,Luz Queimada Poste,95,Sim,Sim,Sim,URGENTE
BCS-00171440,2026-03-05 10:56:01.919701+00:00,Árvore ou Galhos Caídos,40,Sim,Não,Sim,URGENTE
BCS-00138739,2026-01-09 18:08:03.716000+00:00,Luz Queimada Poste,95,Não,Sim,Sim,URGENTE
BCS-00138748,2026-01-09 18:38:49.119210+00:00,Luz Queimada Poste,95,Não,Não,Sim,ALTA
BCS-00138752,2026-01-09 18:57:42.244957+00:00,Árvore ou Galhos Caídos,95,Não,Não,Não,MEDIA
BCS-00138754,2026-01-09 19:11:07.614786+00:00,Árvore ou Galhos Caídos,95,Não,Sim,Sim,URGENTE
BCS-00138756,2026-01-09 19:22:41.503528+00:00,Luz Queimada Poste,95,Sim,Não,Sim,URGENTE
BCS-00138758,2026-01-09 19:25:24.052000+00:00,Problema com Animal Selvagem,95,Sim,Sim,Não,URGENTE
BCS-00138761,2026-01-09 19:47:57.832000+00:00,Animal Perdido,95,Sim,Sim,Não,URGENTE
BCS-00138765,2026-01-09 20:03:25.467000+00:00,Problema com Animal Doméstico,95,Sim,Sim,Não,URGENTE
BCS-00138772,2026-01-09 21:31:35.143000+00:00,Problema com Animal Selvagem,95,Sim,Sim,Não,URGENTE
BCS-00138779,2026-01-10 01:45:53.122000+00:00,Luz Queimada Poste,95,Não,Sim,Sim,URGENTE
BCS-00138780,2026-01-10 01:47:57.741000+00:00,Luz Queimada Poste,95,Não,Sim,Não,ALTA
BCS-00138783,2026-01-10 07:45:57.345000+00:00,Problema com Animal Doméstico,94,Não,Não,Sim,URGENTE
BCS-00138787,2026-01-10 08:28:58.286143+00:00,Solicitação de Poda,94,Não,Não,Não,MEDIA
BCS-00138788,2026-01-10 08:32:14.190102+00:00,Árvore ou Galhos Caídos,94,Não,Não,Sim,ALTA
BCS-00138789,2026-01-10 08:37:01.542648+00:00,Árvore ou Galhos Caídos,94,Sim,Não,Não,URGENTE
BCS-00138801,2026-01-10 09:54:15.238478+00:00,Problema com Animal Doméstico,94,Não,Não,Sim,URGENTE
BCS-00138804,2026-01-10 10:02:34.482890+00:00,Problema com Animal Doméstico,94,Não,Não,Sim,ALTA
BCS-00138811,2026-01-10 10:42:32.361000+00:00,Problema com Animal Selvagem,94,Não,Sim,Sim,URGENTE
BCS-00138813,2026-01-10 10:49:20.735000+00:00,Problema com Animal Doméstico,94,Sim,Não,Não,URGENTE
BCS-00138817,2026-01-10 11:05:10.561000+00:00,Problema com Animal Doméstico,94,Sim,Sim,Não,URGENTE
BCS-00138822,2026-01-10 11:19:56.432000+00:00,Luz Queimada Poste,94,Sim,Não,Não,URGENTE
BCS-00138824,2026-01-10 11:22:52.740000+00:00,Poste caido,94,Não,Sim,Não,ALTA
BCS-00138829,2026-01-10 11:34:39.121000+00:00,Problema com Animal Doméstico,94,Sim,Sim,Não,URGENTE
BCS-00138542,2026-01-09 13:14:57.939001+00:00,Árvore ou Galhos Caídos,95,Não,Sim,Não,ALTA
BCS-00138552,2026-01-09 13:26:28.414223+00:00,Luz Queimada Poste,95,Sim,Não,Sim,URGENTE
BCS-00138558,2026-01-09 13:31:40.837000+00:00,Problema com Animal Selvagem,95,Sim,Não,Não,URGENTE
BCS-00138582,2026-01-09 13:59:42.347000+00:00,Solicitação de Plantio,95,Não,Não,Não,BAIXA
BCS-00138878,2026-01-10 15:24:18.704338+00:00,Luz Queimada Poste,94,Não,Sim,Não,ALTA
BCS-00138901,2026-01-10 16:49:23.576000+00:00,Outros Problemas com Postes,94,Não,Sim,Sim,URGENTE
BCS-00138910,2026-01-10 17:48:00.783000+00:00,Problema com Animal Doméstico,94,Não,Sim,Não,URGENTE
BCS-00138922,2026-01-10 18:37:02.727000+00:00,Problema com Animal Doméstico,94,Não,Não,Sim,MEDIA
BCS-00138835,2026-01-10 11:50:15.123604+00:00,Problema com Animal Selvagem,94,Sim,Não,Sim,URGENTE
BCS-00138836,2026-01-10 11:52:36.069578+00:00,Problema com Animal Selvagem,94,Não,Não,Sim,URGENTE
BCS-00138839,2026-01-10 12:12:53.813886+00:00,Luz Queimada Poste,94,Sim,Não,Não,URGENTE
BCS-00138840,2026-01-10 12:14:07.929031+00:00,Problema com Animal Doméstico,94,Não,Sim,Não,URGENTE
BCS-00138843,2026-01-10 12:26:33.408000+00:00,Problema com Animal Doméstico,94,Sim,Não,Não,URGENTE
BCS-00138846,2026-01-10 12:43:15.579000+00:00,Problema com Animal Doméstico,94,Não,Não,Sim,ALTA
BCS-00138848,2026-01-10 12:49:16.976000+00:00,Problema com Animal Doméstico,94,Não,Sim,Sim,URGENTE
